newsy,gdef,g,y
-0.020492298370377558,0.03000976095451278,0.2597720566834135,1.0512121782771542
-0.011906219264656456,0.0295695703742631,0.26274549253518853,1.0495555323535055
-0.0313047073590805,0.02881833301548736,0.25578753524932796,1.0339289379827061
-0.0026397062461230953,0.029055665657457215,0.2531515567128511,1.0087754487616902
0.0,0.026695245843486017,0.24512688630270305,0.99474727792208
0.0,0.0255108817280951,0.2367409824367225,0.9865472949767445
-0.01275544086404755,0.024895206326737113,0.23071451034360171,0.9884582037126081
0.0,0.023950708780035013,0.2284285523857883,0.9983646914148978
0.01221943129574632,0.02415401342362826,0.22669551216781023,1.0173304003933161
0.0,0.023392320362520966,0.22511742503805304,1.0242946543648659
0.0,0.023988636398639462,0.2252868680609412,1.0284039814611217
0.0,0.023108959358764787,0.21915434494089356,1.025017987945128
0.002107253316739361,0.02275306382494446,0.21862599239329947,1.0115709843462128
0.0013778949100418034,0.023412487683140134,0.22300299809767596,1.010479989753735
0.006785081078022595,0.02252963811798832,0.21820901435953424,1.0002946471009522
0.0011065365839732974,0.022858524437782978,0.22206733871352427,1.0072283782564813
0.0,0.02320677635026475,0.22560068612369946,1.0043484823588977
0.005122437527879646,0.023471946826635032,0.22300239336094477,0.9928639429199096
0.0,0.023277090146778256,0.22292735588332405,0.993255230917422
0.0213001091428408,0.02307644548329454,0.22605999080332015,0.9739866453236391
0.0014333513909630805,0.02276200647586048,0.22117254391181085,0.9400123811635446
0.0,0.022828199632662204,0.2260463189180249,0.9374546539187076
0.0,0.02260212551466236,0.2255379595190827,0.9503112514788814
0.0,0.02224983871992314,0.22800103030823288,0.9635844034056343
0.0028885265664049774,0.020145930144791165,0.22377495431084005,0.9724552682337814
0.0,0.019482118463373346,0.22402977215455655,0.9869453894533766
0.0,0.019536697590587997,0.22281991306855967,0.9759813212999401
0.0,0.01936472699387427,0.21825610420960276,0.9708299768501968
0.0,0.01881868832198351,0.2124748998846763,0.9833626203188182
0.005248528191359125,0.01872034866724403,0.21265400368160073,0.9706323882304935
0.0,0.019120390367203928,0.21701029469726765,0.9641501577860433
0.0,0.019064100649928573,0.21785051886331924,0.9437449827272586
0.013430336230965236,0.018670430094499917,0.21866813245116976,0.9414848773062177
0.05363232586144622,0.018530527248681684,0.21801622988744246,0.9501995482199432
0.005966042256497644,0.018684588271832364,0.22001192185743776,0.9572246385081049
-0.0016846242102407176,0.018951468541951653,0.223281425602907,0.9677101256898295
0.0033275920358108346,0.019606895349164422,0.22600946749047282,0.976178871730541
0.0,0.019493306695917187,0.2256966007492992,0.97769395602102
0.0,0.019661842715017596,0.2289562981299123,0.9780161794347165
0.0,0.019571633577457826,0.2288124176070226,0.9728825359615013
0.0,0.019499045129251363,0.22605319765280266,0.9747926369183002
0.0,0.019189699051963483,0.2242489244390536,0.9785236816370085
-0.010995630963517128,0.019392968212746484,0.23083491180142823,0.9885941247126928
0.0,0.019611416351365655,0.2285556579408969,0.9866390682175151
-0.006930494571708146,0.01917101438231183,0.22815017698314663,0.9988441507227458
0.0,0.01874647104882501,0.22819296090982472,1.001592241675767
0.0,0.018878517331126176,0.22769082687695588,1.0060336916728005
0.0,0.018285458414584253,0.22475428321568897,1.0004785104351268
0.003151430357390158,0.018006621771488793,0.2228846464714227,1.015933381417612
0.001977430323574092,0.0180357712352681,0.22379670938433152,1.0205354692217483
0.0195090531219218,0.0186953024468576,0.2305361946873659,1.0319122109611631
0.0,0.01981234194409302,0.23491423876579173,1.046737388532398
0.0,0.019838629735358587,0.2371756479903426,1.062971559395139
0.0013331964473880977,0.02024871481984955,0.23929167563696263,1.057753103863929
0.014415161182949556,0.021309877405806987,0.24489750618313594,1.0557577332663814
0.02803973547685065,0.02130456398961282,0.24609899785094133,1.0552777306505536
0.04904284086603247,0.02214174884483089,0.25399310175688816,1.0554398137697447
0.00748506193782578,0.022438205007314183,0.25193428738629925,1.046936681699033
0.004674561972987975,0.02250569662798235,0.25287774492719856,1.0465650871390502
-0.012076301094899643,0.02261110656348978,0.2538225976000214,1.0455843115789933
0.0059193702798512465,0.02324260678767849,0.25634289477248884,1.0573334881056458
-0.02703843118243092,0.02316725172384083,0.25585213762960474,1.0656271761066523
0.0,0.02276890592438112,0.25535221597436764,1.0637788538998865
0.0,0.022554029235413456,0.2540330398393374,1.0590479159693917
0.0,0.021437375741359642,0.2516595256438258,1.065983458125227
0.0,0.021480242146507136,0.24964169056014052,1.0599560811959643
0.0,0.021413600360296076,0.24994826291199015,1.0571543238618533
0.0,0.021245362268457055,0.24488915636005326,1.0432679075702909
-0.005012058050758356,0.020386864421500787,0.24435529967066583,1.0322327397445021
-0.0029393179591499495,0.019353681389367185,0.24011916582853804,1.0249485884622966
0.0,0.019194009241309328,0.24125226191227842,1.0249429647636537
0.0,0.018775313952053306,0.23988772508934564,1.0054999993593228
0.0,0.018786522664876962,0.2371756326380876,1.023354705879987
0.0,0.018115645788837294,0.2358252351046592,1.020180560145623
0.0,0.017477970670869678,0.23460826931515055,1.0191790782918808
0.0,0.017511080903507812,0.23259540521184008,1.0132205457201777
0.0,0.01775823432860074,0.23558596001545434,1.0223850077449383
0.0,0.017533083464430516,0.23594887701984466,1.0369554277119517
0.0,0.01652138426115536,0.22955387221706727,1.0373857733910368
0.0,0.016421608939512077,0.23035617376794884,1.0454476678903903
0.0,0.016248397306425726,0.23172991780115357,1.06188916209929
0.0,0.01595415493270667,0.2289759270853178,1.064613832682187
-0.003754934848890092,0.015258703212915194,0.22325444130211183,1.0496504300795184
0.0036527231888434522,0.015345868023804728,0.22275945069317554,1.050281374810321
0.0,0.015053002953834521,0.22527951276381958,1.0325543396732082
0.0,0.014889813796473807,0.22564175548344936,1.0263479639522513
0.0,0.014360725596550026,0.22448402151014848,1.0076494960160123
0.0,0.01439811597851501,0.22394448614252777,0.9949856970341728
0.0,0.014131590406833103,0.22366004850788748,0.9745051381374473
0.0,0.013853497829074413,0.22088012236598065,0.9735879670281324
0.0,0.013672965337829879,0.22156825131073576,0.981205535900315
0.0,0.013623821340691762,0.22182014296895017,0.9859049541257405
0.002233276042979614,0.013381209357484929,0.22073058066636006,0.9995580844919679
0.0,0.01332343001156683,0.21680551217466085,0.9985194184775303
0.0,0.013014440043255663,0.21311548550686893,0.9950440169432747
0.0,0.013026543299997605,0.21141516882368158,0.993976838475686
0.0,0.012975002971702362,0.21150286839772817,0.9969941636850136
0.0,0.012914009301722257,0.21189435428675002,1.0079284232747088
-0.0024462520698077814,0.012874812804308211,0.21041715480265888,1.0170597852201486
0.0,0.0126891954037804,0.20838629555207788,1.0085499333772514
0.0,0.012651504701294183,0.20663492052283006,1.0035135936776916
0.0,0.012673488561180979,0.20939432337590286,1.0337271184485854
0.0,0.012618960672816424,0.2088292533578312,1.0350256685646957
0.0,0.012318172472529662,0.20842286226896237,1.0400829565098781
0.00460927118005345,0.012403867769647874,0.20528709865007744,1.033380785639268
0.0,0.012382396680068464,0.20444658727436255,1.025948003958648
0.0,0.0120446942989838,0.20405598643526524,1.024659851185733
0.0,0.012174136880409189,0.20525564562799384,1.0187154245817118
0.06308384164975236,0.012307287829653799,0.20700444809146726,1.0134617744317926
0.0,0.012543550575669417,0.2063880412074764,0.9846277256664443
0.0,0.012301945056707191,0.2017343775595914,0.9749414880837005
0.0,0.012338874755383956,0.20178265949378865,0.9847489035708886
0.024507349416836088,0.012457606201793522,0.20242297193072942,0.9967692161638934
0.0,0.01261658013465147,0.20107708476821343,0.9812932638708058
0.0,0.012564158755766091,0.19775833608864357,0.984331564129728
0.0,0.012823934348885721,0.19945093880691336,0.9647949684325638
0.0,0.012915923929286798,0.19754484458888596,0.9408309593395381
0.0,0.012964301395282022,0.19741447329407405,0.9381466221922934
0.0,0.013115663205393759,0.1967259997324231,0.9270773382413114
0.0,0.013127665184611824,0.19909920843688397,0.9203540977025946
0.0,0.013088147926606314,0.19896572890908978,0.924767697488414
0.0,0.013153634165365979,0.19920329155555025,0.9381215928728247
0.0,0.013060146154464299,0.20063874667075546,0.9486617715166101
0.0,0.01314152190521362,0.19537130446928389,0.960323016370274
0.0,0.013081529901609384,0.19717599479715456,0.9714215205659457
0.0,0.013124671551078958,0.20004429913704333,0.9804352830403048
0.0,0.013146711531945536,0.200067010721354,0.9820400763361333
0.0,0.013385463755107787,0.20232925313344194,0.9818432021894732
0.0,0.01307833888605795,0.2030060812300289,0.983575299836073
0.0,0.013119178080777396,0.20561916899168353,0.9845591440151711
0.0,0.013457349024141311,0.20867501144986428,0.9918143444608842
0.0,0.013530451070323055,0.20836453924242704,0.9912064261987145
0.0,0.0133108836401071,0.20746517110555757,0.9923556197853077
0.0,0.013587736473691367,0.2096708415856064,0.9889112643161845
0.0,0.013672449594283447,0.212989390287259,0.9908734416537424
-0.019175479850635405,0.013127501959029283,0.21049708170280995,0.9880451453065398
0.0,0.01323654703454617,0.21006422650706186,0.987018027800946
0.0,0.0133424843140508,0.2104954371298172,0.9901443606889897
0.0,0.01337063444503767,0.20954190671132766,0.9911798600222707
0.0,0.013340036279825421,0.20975729022345369,0.9995590836364584
-0.048160592252443825,0.013351884601313889,0.20706290955304102,0.9972241597711117
0.0,0.01320573505488575,0.20611689479699674,1.002419592590198
0.0,0.012957921848469844,0.20354575134577116,1.0002610615104703
-0.01109837739162773,0.013233262527401292,0.20554071371859658,1.005545453144144
0.0,0.012625531246626546,0.20362525052499844,1.0077140634951274
0.0,0.01288453085284947,0.20519072367127678,1.0076831804812867
0.0,0.012728826295130918,0.2053867089241502,1.007270964614639
-0.0895194001802324,0.012626629341383653,0.20508796571351287,1.0015332731823403
0.0,0.012619405637333174,0.20703555823360448,1.004627274758615
0.0,0.012488108721410951,0.2057763492325142,1.000681181150735
0.0,0.012074919597651283,0.20432071849023467,0.9931816392897479
0.018465295503672447,0.012299150773318829,0.2060862490262638,0.9771190860183796
0.0,0.012545760928718973,0.2051579247463563,0.9650407836841751
0.0,0.01231371209966952,0.20367276681004973,0.9650581212475241
0.0,0.012147060090340538,0.20153608893975403,0.9622614671912175
-0.01734658750779056,0.011779893932323855,0.19954661042930644,0.9590595676573425
0.0,0.011561446425783044,0.20025694152379087,0.9629973823951453
0.0,0.011315683380183761,0.19923198775608122,0.9662070055690858
0.0,0.011549738983105242,0.19923848224967433,0.9682006004523718
0.0,0.01131449706729758,0.19714368561330858,0.9705065669757863
0.0,0.010828590648067996,0.19326363257539836,0.9649912784104435
0.0,0.010563473323751345,0.1919785109510661,0.9634275382084421
0.0,0.010542334113570691,0.1907476222896066,0.9608617022027711
0.0,0.010452967355191885,0.18980973005158525,0.9664128608643786
0.0,0.00996325225914833,0.18648183040221095,0.9686179393344416
0.0,0.009857074269572937,0.18665900826472764,0.9745633578616296
0.0,0.010072564037207214,0.18851502602705994,0.9730541999716102
0.0,0.009576448278866473,0.18607361943254236,0.976833901796733
0.0,0.009446237807129365,0.18568810923849957,0.9729674982999185
0.0,0.009400273495134677,0.18550693767331367,0.9692007476234613
0.0,0.009257931860530177,0.18349592963438582,0.9703665964549415
0.0,0.008912663504098748,0.1810674844361467,0.9701322830455202
0.0,0.008827987005853962,0.18089764828284063,0.9694169091294011
0.0,0.008932476142443574,0.1812908423577963,0.9792158201190564
0.0,0.008791620605578311,0.1804417642089532,0.9811612026398691
0.0,0.008758088930108144,0.1805351891029335,0.9844202891908195
0.0,0.008414499428021681,0.17959402718580852,0.9848373151308305
0.0,0.008657170509207753,0.1801566598768886,0.9925873581156366
0.0,0.008349139248158229,0.1791172371009085,0.9981023135624016
0.0,0.008401413434831246,0.1786949623943708,0.9987455877295672
0.0,0.007885277191376997,0.17650835331678827,1.0015410774095037
0.0,0.008130345428749656,0.1791187944508884,1.004189466859815
0.0,0.008083951963204708,0.17988330481969944,1.0102529252634767
0.0,0.008036056819868432,0.180889870355592,1.0197200571425107
0.0016401789610916279,0.007898380188132423,0.1810950394718042,1.0207826800675206
0.0,0.007867203231865435,0.1822141519969431,1.0221362455280203
0.0,0.008040784341186704,0.18418005140736393,1.0279329324487396
0.0,0.008281041868703645,0.1867008043233744,1.038673483664659
0.0,0.007733430699420679,0.18515571862463198,1.034649901215551
0.0,0.008056292357848396,0.18632076699105246,1.0471184597193048
0.0,0.007767310302735813,0.18550211328350918,1.0413734430237553
0.0,0.007733327057907629,0.18564038092262222,1.040330626792782
0.0,0.007842884111890132,0.18749840738152557,1.0305203829209746
0.0,0.007803880659205454,0.1894804910246826,1.0291882560326742
0.009393728009035372,0.007840849282619947,0.18829093365412616,1.0192390921362342
0.0,0.007876586812618169,0.18969358010197793,1.0154402414940404
0.028115755982300067,0.008167878881964708,0.19249385236345795,1.0181939748339974
0.0,0.008226909072421493,0.19355736689627667,1.017261009150063
0.008651751956817135,0.008196129459741106,0.19396743322484616,1.0157173634216938
0.0,0.008559856046309596,0.19492646934025526,1.0099499231864684
0.011260275724102283,0.00872525409406906,0.19565474943574512,1.0088309090331986
0.0,0.009195920746073394,0.1972777559431492,1.0118525562315548
0.0036485127852718285,0.009090074945587886,0.19623837022813315,1.0224555785700578
0.006877841767586955,0.009340346758894039,0.19638703454850434,1.028069839474988
0.0,0.009450502697923914,0.19743205574596578,1.027700674106384
0.0021431120635878355,0.009382462671932098,0.19797145966575264,1.0290009467030934
0.0,0.009521417362123094,0.19877300803401496,1.032152334783089
0.0,0.009352071633547019,0.1978188180522476,1.0349153359669132
0.008238331586383792,0.009553974166169326,0.19817994401510794,1.0398064803991343
0.0,0.009504545853775758,0.19781046715209064,1.0391609109439386
0.0,0.009531552781690796,0.19894556978010242,1.0418669887858494
0.0,0.009401803150302866,0.19785402293284537,1.0418330765004429
0.0,0.009598605838814759,0.1991129770139712,1.0484038366732686
0.017490172388735917,0.009453665201899929,0.1993383940289123,1.0456695622258536
0.0,0.00926345014373638,0.1987104307464927,1.0408118027000695
0.0,0.00947494626780019,0.19954788885891725,1.0432331160182065
0.0,0.009301163087316124,0.19954679519224525,1.0382376891702771
0.0,0.009409770721267655,0.20076207406215657,1.0405951828283948
0.0,0.00951791021007868,0.20200478913925385,1.0420786743763117
0.05287757696089309,0.009713840596143964,0.2029851312102196,1.0403487490944014
0.0,0.009875777441527579,0.20489260773196194,1.0279346656200572
0.0,0.009972093934442528,0.20700166497543587,1.0277935758265127
0.0,0.010210011219238379,0.20953722155070867,1.0177495866904414
-0.01670318635091221,0.01019603017671121,0.20778545246730207,0.9913386233742917
0.0,0.010072723437754888,0.20529848919168248,0.9728521792565582
0.0,0.010265108175745361,0.20810396499403477,0.9668945896577922
0.0,0.010373557274456215,0.20891526174824512,0.9654877917160779
0.0,0.010563766114292973,0.20796532958027214,0.9703145236571673
0.0,0.010619768621977973,0.20719614151967686,0.9700718281438263
0.0,0.010658239741068685,0.20835939774160311,0.9750709189375054
0.0,0.010604806364561622,0.20735729237211997,0.977341194811214
-0.006347870909316471,0.010603780822395308,0.20473605829988414,0.9792610869083563
0.0,0.010484548852795943,0.20103765057194964,0.9713591573934339
0.0,0.010550747774331253,0.20064851469804496,0.9743800755733493
-0.024515444505791656,0.010345106625865895,0.19819999957211562,0.9724761495354209
-0.003032145548729797,0.010193980854959886,0.19611363147123143,0.9795321166052241
0.0,0.010119933103844674,0.195016669925334,0.9822096151326186
0.0,0.009906727522769117,0.19266693409704228,0.9830772036590867
0.0,0.009911647589042186,0.19092899323778417,0.9806275562412932
0.0,0.009551094673088633,0.18851160374245998,0.9773313605821183
-0.029174771821443228,0.009216166230520085,0.18568870020586378,0.9785434786875014
0.0,0.009138002651312592,0.18411067530685835,0.9779380033161136
0.0,0.008856517466546605,0.18260098248842355,0.9819136071477756
0.0,0.008747215777967172,0.18149662876632255,0.9880114713764084
0.0,0.008680320416353532,0.18065124568231475,0.9826846427754565
0.0,0.00851940653886829,0.18050180836590657,0.9907711210608101
0.0,0.008659739268521685,0.18103494184180713,0.99833370817651
0.0,0.008327354229400414,0.17965432315958488,1.0007156200336433
0.0,0.008302831750196518,0.1783926008864719,0.9996823717560516
